week_enddate,location_code,value,fluseason_fraction,season_week,fluseason
2025-11-15,02,0.0,0.29041095890410956,16,2025
2025-11-15,01,26.0,0.29041095890410956,16,2025
2025-11-15,05,12.0,0.29041095890410956,16,2025
2025-11-15,04,15.0,0.29041095890410956,16,2025
2025-11-15,06,139.0,0.29041095890410956,16,2025
2025-11-15,08,44.0,0.29041095890410956,16,2025
2025-11-15,09,10.0,0.29041095890410956,16,2025
2025-11-15,11,1.0,0.29041095890410956,16,2025
2025-11-15,10,2.0,0.29041095890410956,16,2025
2025-11-15,12,348.0,0.29041095890410956,16,2025
2025-11-15,13,59.0,0.29041095890410956,16,2025
2025-11-15,15,16.0,0.29041095890410956,16,2025
2025-11-15,19,8.0,0.29041095890410956,16,2025
2025-11-15,16,9.0,0.29041095890410956,16,2025
2025-11-15,17,44.0,0.29041095890410956,16,2025
2025-11-15,18,39.0,0.29041095890410956,16,2025
2025-11-15,20,8.0,0.29041095890410956,16,2025
2025-11-15,21,19.0,0.29041095890410956,16,2025
2025-11-15,22,86.0,0.29041095890410956,16,2025
2025-11-15,25,34.0,0.29041095890410956,16,2025
2025-11-15,24,34.0,0.29041095890410956,16,2025
2025-11-15,23,4.0,0.29041095890410956,16,2025
2025-11-15,26,35.0,0.29041095890410956,16,2025
2025-11-15,27,15.0,0.29041095890410956,16,2025
2025-11-15,29,25.0,0.29041095890410956,16,2025
2025-11-15,28,17.0,0.29041095890410956,16,2025
2025-11-15,30,4.0,0.29041095890410956,16,2025
2025-11-15,37,76.0,0.29041095890410956,16,2025
2025-11-15,38,1.0,0.29041095890410956,16,2025
2025-11-15,31,1.0,0.29041095890410956,16,2025
2025-11-15,33,4.0,0.29041095890410956,16,2025
2025-11-15,34,56.0,0.29041095890410956,16,2025
2025-11-15,35,14.0,0.29041095890410956,16,2025
2025-11-15,32,17.0,0.29041095890410956,16,2025
2025-11-15,36,174.0,0.29041095890410956,16,2025
2025-11-15,39,46.0,0.29041095890410956,16,2025
2025-11-15,40,8.0,0.29041095890410956,16,2025
2025-11-15,41,7.0,0.29041095890410956,16,2025
2025-11-15,42,157.0,0.29041095890410956,16,2025
2025-11-15,72,143.0,0.29041095890410956,16,2025
2025-11-15,44,6.0,0.29041095890410956,16,2025
2025-11-15,45,19.0,0.29041095890410956,16,2025
2025-11-15,46,1.0,0.29041095890410956,16,2025
2025-11-15,47,38.0,0.29041095890410956,16,2025
2025-11-15,48,270.0,0.29041095890410956,16,2025
2025-11-15,US,2170.0,0.29041095890410956,16,2025
2025-11-15,49,12.0,0.29041095890410956,16,2025
2025-11-15,51,30.0,0.29041095890410956,16,2025
2025-11-15,50,2.0,0.29041095890410956,16,2025
2025-11-15,53,19.0,0.29041095890410956,16,2025
2025-11-15,55,7.0,0.29041095890410956,16,2025
2025-11-15,54,0.0,0.29041095890410956,16,2025
2025-11-15,56,3.0,0.29041095890410956,16,2025
2025-11-08,02,1.0,0.27123287671232876,15,2025
2025-11-08,01,18.0,0.27123287671232876,15,2025
2025-11-08,05,7.0,0.27123287671232876,15,2025
2025-11-08,04,14.0,0.27123287671232876,15,2025
2025-11-08,06,146.0,0.27123287671232876,15,2025
2025-11-08,08,28.0,0.27123287671232876,15,2025
2025-11-08,09,16.0,0.27123287671232876,15,2025
2025-11-08,11,0.0,0.27123287671232876,15,2025
2025-11-08,10,2.0,0.27123287671232876,15,2025
2025-11-08,12,264.0,0.27123287671232876,15,2025
2025-11-08,13,46.0,0.27123287671232876,15,2025
2025-11-08,15,5.0,0.27123287671232876,15,2025
2025-11-08,19,6.0,0.27123287671232876,15,2025
2025-11-08,16,18.0,0.27123287671232876,15,2025
2025-11-08,17,28.0,0.27123287671232876,15,2025
2025-11-08,18,22.0,0.27123287671232876,15,2025
2025-11-08,20,6.0,0.27123287671232876,15,2025
2025-11-08,21,19.0,0.27123287671232876,15,2025
2025-11-08,22,74.0,0.27123287671232876,15,2025
2025-11-08,25,20.0,0.27123287671232876,15,2025
2025-11-08,24,20.0,0.27123287671232876,15,2025
2025-11-08,23,3.0,0.27123287671232876,15,2025
2025-11-08,26,25.0,0.27123287671232876,15,2025
2025-11-08,27,4.0,0.27123287671232876,15,2025
2025-11-08,29,18.0,0.27123287671232876,15,2025
2025-11-08,28,17.0,0.27123287671232876,15,2025
2025-11-08,30,1.0,0.27123287671232876,15,2025
2025-11-08,37,43.0,0.27123287671232876,15,2025
2025-11-08,38,5.0,0.27123287671232876,15,2025
2025-11-08,31,2.0,0.27123287671232876,15,2025
2025-11-08,33,0.0,0.27123287671232876,15,2025
2025-11-08,34,47.0,0.27123287671232876,15,2025
2025-11-08,35,7.0,0.27123287671232876,15,2025
2025-11-08,32,13.0,0.27123287671232876,15,2025
2025-11-08,36,76.0,0.27123287671232876,15,2025
2025-11-08,39,42.0,0.27123287671232876,15,2025
2025-11-08,40,17.0,0.27123287671232876,15,2025
2025-11-08,41,9.0,0.27123287671232876,15,2025
2025-11-08,42,113.0,0.27123287671232876,15,2025
2025-11-08,72,90.0,0.27123287671232876,15,2025
2025-11-08,44,4.0,0.27123287671232876,15,2025
2025-11-08,45,16.0,0.27123287671232876,15,2025
2025-11-08,46,0.0,0.27123287671232876,15,2025
2025-11-08,47,56.0,0.27123287671232876,15,2025
2025-11-08,48,221.0,0.27123287671232876,15,2025
2025-11-08,US,1672.0,0.27123287671232876,15,2025
2025-11-08,49,2.0,0.27123287671232876,15,2025
2025-11-08,51,29.0,0.27123287671232876,15,2025
2025-11-08,50,4.0,0.27123287671232876,15,2025
2025-11-08,53,13.0,0.27123287671232876,15,2025
2025-11-08,55,6.0,0.27123287671232876,15,2025
2025-11-08,54,2.0,0.27123287671232876,15,2025
2025-11-08,56,2.0,0.27123287671232876,15,2025
2025-11-01,02,0.0,0.25205479452054796,14,2025
2025-11-01,01,14.0,0.25205479452054796,14,2025
2025-11-01,05,9.0,0.25205479452054796,14,2025
2025-11-01,04,9.0,0.25205479452054796,14,2025
2025-11-01,06,136.0,0.25205479452054796,14,2025
2025-11-01,08,18.0,0.25205479452054796,14,2025
2025-11-01,09,7.0,0.25205479452054796,14,2025
2025-11-01,11,0.0,0.25205479452054796,14,2025
2025-11-01,10,3.0,0.25205479452054796,14,2025
2025-11-01,12,219.0,0.25205479452054796,14,2025
2025-11-01,13,28.0,0.25205479452054796,14,2025
2025-11-01,15,7.0,0.25205479452054796,14,2025
2025-11-01,19,2.0,0.25205479452054796,14,2025
2025-11-01,16,8.0,0.25205479452054796,14,2025
2025-11-01,17,37.0,0.25205479452054796,14,2025
2025-11-01,18,19.0,0.25205479452054796,14,2025
2025-11-01,20,10.0,0.25205479452054796,14,2025
2025-11-01,21,12.0,0.25205479452054796,14,2025
2025-11-01,22,40.0,0.25205479452054796,14,2025
2025-11-01,25,18.0,0.25205479452054796,14,2025
2025-11-01,24,14.0,0.25205479452054796,14,2025
2025-11-01,23,2.0,0.25205479452054796,14,2025
2025-11-01,26,9.0,0.25205479452054796,14,2025
2025-11-01,27,4.0,0.25205479452054796,14,2025
2025-11-01,29,25.0,0.25205479452054796,14,2025
2025-11-01,28,16.0,0.25205479452054796,14,2025
2025-11-01,30,1.0,0.25205479452054796,14,2025
2025-11-01,37,27.0,0.25205479452054796,14,2025
2025-11-01,38,2.0,0.25205479452054796,14,2025
2025-11-01,31,1.0,0.25205479452054796,14,2025
2025-11-01,33,2.0,0.25205479452054796,14,2025
2025-11-01,34,35.0,0.25205479452054796,14,2025
2025-11-01,35,6.0,0.25205479452054796,14,2025
2025-11-01,32,6.0,0.25205479452054796,14,2025
2025-11-01,36,58.0,0.25205479452054796,14,2025
2025-11-01,39,22.0,0.25205479452054796,14,2025
2025-11-01,40,12.0,0.25205479452054796,14,2025
2025-11-01,41,4.0,0.25205479452054796,14,2025
2025-11-01,42,117.0,0.25205479452054796,14,2025
2025-11-01,72,61.0,0.25205479452054796,14,2025
2025-11-01,44,1.0,0.25205479452054796,14,2025
2025-11-01,45,12.0,0.25205479452054796,14,2025
2025-11-01,46,0.0,0.25205479452054796,14,2025
2025-11-01,47,34.0,0.25205479452054796,14,2025
2025-11-01,48,160.0,0.25205479452054796,14,2025
2025-11-01,US,1297.0,0.25205479452054796,14,2025
2025-11-01,49,1.0,0.25205479452054796,14,2025
2025-11-01,51,15.0,0.25205479452054796,14,2025
2025-11-01,50,0.0,0.25205479452054796,14,2025
2025-11-01,53,16.0,0.25205479452054796,14,2025
2025-11-01,55,6.0,0.25205479452054796,14,2025
2025-11-01,54,1.0,0.25205479452054796,14,2025
2025-11-01,56,5.0,0.25205479452054796,14,2025
2025-10-25,02,1.0,0.2328767123287671,13,2025
2025-10-25,01,11.0,0.2328767123287671,13,2025
2025-10-25,05,3.0,0.2328767123287671,13,2025
2025-10-25,04,9.0,0.2328767123287671,13,2025
2025-10-25,06,99.0,0.2328767123287671,13,2025
2025-10-25,08,9.0,0.2328767123287671,13,2025
2025-10-25,09,9.0,0.2328767123287671,13,2025
2025-10-25,11,3.0,0.2328767123287671,13,2025
2025-10-25,10,0.0,0.2328767123287671,13,2025
2025-10-25,12,202.0,0.2328767123287671,13,2025
2025-10-25,13,29.0,0.2328767123287671,13,2025
2025-10-25,15,10.0,0.2328767123287671,13,2025
2025-10-25,19,1.0,0.2328767123287671,13,2025
2025-10-25,16,4.0,0.2328767123287671,13,2025
2025-10-25,17,21.0,0.2328767123287671,13,2025
2025-10-25,18,17.0,0.2328767123287671,13,2025
2025-10-25,20,7.0,0.2328767123287671,13,2025
2025-10-25,21,14.0,0.2328767123287671,13,2025
2025-10-25,22,51.0,0.2328767123287671,13,2025
2025-10-25,25,11.0,0.2328767123287671,13,2025
2025-10-25,24,15.0,0.2328767123287671,13,2025
2025-10-25,23,3.0,0.2328767123287671,13,2025
2025-10-25,26,13.0,0.2328767123287671,13,2025
2025-10-25,27,4.0,0.2328767123287671,13,2025
2025-10-25,29,24.0,0.2328767123287671,13,2025
2025-10-25,28,15.0,0.2328767123287671,13,2025
2025-10-25,30,6.0,0.2328767123287671,13,2025
2025-10-25,37,22.0,0.2328767123287671,13,2025
2025-10-25,38,2.0,0.2328767123287671,13,2025
2025-10-25,31,3.0,0.2328767123287671,13,2025
2025-10-25,33,0.0,0.2328767123287671,13,2025
2025-10-25,34,26.0,0.2328767123287671,13,2025
2025-10-25,35,5.0,0.2328767123287671,13,2025
2025-10-25,32,10.0,0.2328767123287671,13,2025
2025-10-25,36,31.0,0.2328767123287671,13,2025
2025-10-25,39,15.0,0.2328767123287671,13,2025
2025-10-25,40,18.0,0.2328767123287671,13,2025
2025-10-25,41,6.0,0.2328767123287671,13,2025
2025-10-25,42,132.0,0.2328767123287671,13,2025
2025-10-25,72,50.0,0.2328767123287671,13,2025
2025-10-25,44,0.0,0.2328767123287671,13,2025
2025-10-25,45,6.0,0.2328767123287671,13,2025
2025-10-25,46,2.0,0.2328767123287671,13,2025
2025-10-25,47,22.0,0.2328767123287671,13,2025
2025-10-25,48,135.0,0.2328767123287671,13,2025
2025-10-25,US,1136.0,0.2328767123287671,13,2025
2025-10-25,49,1.0,0.2328767123287671,13,2025
2025-10-25,51,12.0,0.2328767123287671,13,2025
2025-10-25,50,1.0,0.2328767123287671,13,2025
2025-10-25,53,12.0,0.2328767123287671,13,2025
2025-10-25,55,8.0,0.2328767123287671,13,2025
2025-10-25,54,1.0,0.2328767123287671,13,2025
2025-10-25,56,4.0,0.2328767123287671,13,2025
2025-10-18,02,0.0,0.2136986301369863,12,2025
2025-10-18,01,12.0,0.2136986301369863,12,2025
2025-10-18,05,2.0,0.2136986301369863,12,2025
2025-10-18,04,9.0,0.2136986301369863,12,2025
2025-10-18,06,101.0,0.2136986301369863,12,2025
2025-10-18,08,7.0,0.2136986301369863,12,2025
2025-10-18,09,3.0,0.2136986301369863,12,2025
2025-10-18,11,2.0,0.2136986301369863,12,2025
2025-10-18,10,1.0,0.2136986301369863,12,2025
2025-10-18,12,185.0,0.2136986301369863,12,2025
2025-10-18,13,25.0,0.2136986301369863,12,2025
2025-10-18,15,5.0,0.2136986301369863,12,2025
2025-10-18,19,1.0,0.2136986301369863,12,2025
2025-10-18,16,4.0,0.2136986301369863,12,2025
2025-10-18,17,27.0,0.2136986301369863,12,2025
2025-10-18,18,17.0,0.2136986301369863,12,2025
2025-10-18,20,9.0,0.2136986301369863,12,2025
2025-10-18,21,19.0,0.2136986301369863,12,2025
2025-10-18,22,37.0,0.2136986301369863,12,2025
2025-10-18,25,10.0,0.2136986301369863,12,2025
2025-10-18,24,6.0,0.2136986301369863,12,2025
2025-10-18,23,3.0,0.2136986301369863,12,2025
2025-10-18,26,12.0,0.2136986301369863,12,2025
2025-10-18,27,1.0,0.2136986301369863,12,2025
2025-10-18,29,24.0,0.2136986301369863,12,2025
2025-10-18,28,17.0,0.2136986301369863,12,2025
2025-10-18,30,5.0,0.2136986301369863,12,2025
2025-10-18,37,23.0,0.2136986301369863,12,2025
2025-10-18,38,1.0,0.2136986301369863,12,2025
2025-10-18,31,0.0,0.2136986301369863,12,2025
2025-10-18,33,2.0,0.2136986301369863,12,2025
2025-10-18,34,30.0,0.2136986301369863,12,2025
2025-10-18,35,3.0,0.2136986301369863,12,2025
2025-10-18,32,10.0,0.2136986301369863,12,2025
2025-10-18,36,30.0,0.2136986301369863,12,2025
2025-10-18,39,13.0,0.2136986301369863,12,2025
2025-10-18,40,7.0,0.2136986301369863,12,2025
2025-10-18,41,5.0,0.2136986301369863,12,2025
2025-10-18,42,104.0,0.2136986301369863,12,2025
2025-10-18,72,85.0,0.2136986301369863,12,2025
2025-10-18,44,1.0,0.2136986301369863,12,2025
2025-10-18,45,6.0,0.2136986301369863,12,2025
2025-10-18,46,2.0,0.2136986301369863,12,2025
2025-10-18,47,40.0,0.2136986301369863,12,2025
2025-10-18,48,127.0,0.2136986301369863,12,2025
2025-10-18,US,1073.0,0.2136986301369863,12,2025
2025-10-18,49,2.0,0.2136986301369863,12,2025
2025-10-18,51,13.0,0.2136986301369863,12,2025
2025-10-18,50,0.0,0.2136986301369863,12,2025
2025-10-18,53,11.0,0.2136986301369863,12,2025
2025-10-18,55,7.0,0.2136986301369863,12,2025
2025-10-18,54,1.0,0.2136986301369863,12,2025
2025-10-18,56,0.0,0.2136986301369863,12,2025
2025-10-11,02,0.0,0.19452054794520549,11,2025
2025-10-11,01,14.0,0.19452054794520549,11,2025
2025-10-11,05,5.0,0.19452054794520549,11,2025
2025-10-11,04,8.0,0.19452054794520549,11,2025
2025-10-11,06,94.0,0.19452054794520549,11,2025
2025-10-11,08,6.0,0.19452054794520549,11,2025
2025-10-11,09,2.0,0.19452054794520549,11,2025
2025-10-11,11,3.0,0.19452054794520549,11,2025
2025-10-11,10,7.0,0.19452054794520549,11,2025
2025-10-11,12,163.0,0.19452054794520549,11,2025
2025-10-11,13,14.0,0.19452054794520549,11,2025
2025-10-11,15,4.0,0.19452054794520549,11,2025
2025-10-11,19,4.0,0.19452054794520549,11,2025
2025-10-11,16,1.0,0.19452054794520549,11,2025
2025-10-11,17,14.0,0.19452054794520549,11,2025
2025-10-11,18,12.0,0.19452054794520549,11,2025
2025-10-11,20,13.0,0.19452054794520549,11,2025
2025-10-11,21,23.0,0.19452054794520549,11,2025
2025-10-11,22,32.0,0.19452054794520549,11,2025
2025-10-11,25,5.0,0.19452054794520549,11,2025
2025-10-11,24,9.0,0.19452054794520549,11,2025
2025-10-11,23,1.0,0.19452054794520549,11,2025
2025-10-11,26,9.0,0.19452054794520549,11,2025
2025-10-11,27,7.0,0.19452054794520549,11,2025
2025-10-11,29,24.0,0.19452054794520549,11,2025
2025-10-11,28,14.0,0.19452054794520549,11,2025
2025-10-11,30,2.0,0.19452054794520549,11,2025
2025-10-11,37,22.0,0.19452054794520549,11,2025
2025-10-11,38,3.0,0.19452054794520549,11,2025
2025-10-11,31,5.0,0.19452054794520549,11,2025
2025-10-11,33,4.0,0.19452054794520549,11,2025
2025-10-11,34,14.0,0.19452054794520549,11,2025
2025-10-11,35,6.0,0.19452054794520549,11,2025
2025-10-11,32,3.0,0.19452054794520549,11,2025
2025-10-11,36,23.0,0.19452054794520549,11,2025
2025-10-11,39,13.0,0.19452054794520549,11,2025
2025-10-11,40,8.0,0.19452054794520549,11,2025
2025-10-11,41,5.0,0.19452054794520549,11,2025
2025-10-11,42,119.0,0.19452054794520549,11,2025
2025-10-11,72,53.0,0.19452054794520549,11,2025
2025-10-11,44,2.0,0.19452054794520549,11,2025
2025-10-11,45,19.0,0.19452054794520549,11,2025
2025-10-11,46,2.0,0.19452054794520549,11,2025
2025-10-11,47,26.0,0.19452054794520549,11,2025
2025-10-11,48,115.0,0.19452054794520549,11,2025
2025-10-11,US,970.0,0.19452054794520549,11,2025
2025-10-11,49,1.0,0.19452054794520549,11,2025
2025-10-11,51,18.0,0.19452054794520549,11,2025
2025-10-11,50,0.0,0.19452054794520549,11,2025
2025-10-11,53,7.0,0.19452054794520549,11,2025
2025-10-11,55,3.0,0.19452054794520549,11,2025
2025-10-11,54,3.0,0.19452054794520549,11,2025
2025-10-11,56,0.0,0.19452054794520549,11,2025
2025-10-04,02,2.0,0.17534246575342466,10,2025
2025-10-04,01,21.0,0.17534246575342466,10,2025
2025-10-04,05,4.0,0.17534246575342466,10,2025
2025-10-04,04,15.0,0.17534246575342466,10,2025
2025-10-04,06,91.0,0.17534246575342466,10,2025
2025-10-04,08,8.0,0.17534246575342466,10,2025
2025-10-04,09,8.0,0.17534246575342466,10,2025
2025-10-04,11,6.0,0.17534246575342466,10,2025
2025-10-04,10,1.0,0.17534246575342466,10,2025
2025-10-04,12,134.0,0.17534246575342466,10,2025
2025-10-04,13,27.0,0.17534246575342466,10,2025
2025-10-04,15,1.0,0.17534246575342466,10,2025
2025-10-04,19,1.0,0.17534246575342466,10,2025
2025-10-04,16,2.0,0.17534246575342466,10,2025
2025-10-04,17,14.0,0.17534246575342466,10,2025
2025-10-04,18,18.0,0.17534246575342466,10,2025
2025-10-04,20,10.0,0.17534246575342466,10,2025
2025-10-04,21,15.0,0.17534246575342466,10,2025
2025-10-04,22,30.0,0.17534246575342466,10,2025
2025-10-04,25,17.0,0.17534246575342466,10,2025
2025-10-04,24,2.0,0.17534246575342466,10,2025
2025-10-04,23,1.0,0.17534246575342466,10,2025
2025-10-04,26,13.0,0.17534246575342466,10,2025
2025-10-04,27,0.0,0.17534246575342466,10,2025
2025-10-04,29,19.0,0.17534246575342466,10,2025
2025-10-04,28,14.0,0.17534246575342466,10,2025
2025-10-04,30,6.0,0.17534246575342466,10,2025
2025-10-04,37,19.0,0.17534246575342466,10,2025
2025-10-04,38,3.0,0.17534246575342466,10,2025
2025-10-04,31,1.0,0.17534246575342466,10,2025
2025-10-04,33,4.0,0.17534246575342466,10,2025
2025-10-04,34,16.0,0.17534246575342466,10,2025
2025-10-04,35,0.0,0.17534246575342466,10,2025
2025-10-04,32,5.0,0.17534246575342466,10,2025
2025-10-04,36,22.0,0.17534246575342466,10,2025
2025-10-04,39,17.0,0.17534246575342466,10,2025
2025-10-04,40,18.0,0.17534246575342466,10,2025
2025-10-04,41,3.0,0.17534246575342466,10,2025
2025-10-04,42,112.0,0.17534246575342466,10,2025
2025-10-04,72,65.0,0.17534246575342466,10,2025
2025-10-04,44,1.0,0.17534246575342466,10,2025
2025-10-04,45,17.0,0.17534246575342466,10,2025
2025-10-04,46,1.0,0.17534246575342466,10,2025
2025-10-04,47,26.0,0.17534246575342466,10,2025
2025-10-04,48,96.0,0.17534246575342466,10,2025
2025-10-04,US,950.0,0.17534246575342466,10,2025
2025-10-04,49,2.0,0.17534246575342466,10,2025
2025-10-04,51,15.0,0.17534246575342466,10,2025
2025-10-04,50,0.0,0.17534246575342466,10,2025
2025-10-04,53,6.0,0.17534246575342466,10,2025
2025-10-04,55,7.0,0.17534246575342466,10,2025
2025-10-04,54,0.0,0.17534246575342466,10,2025
2025-10-04,56,2.0,0.17534246575342466,10,2025
2025-09-27,02,1.0,0.15616438356164383,9,2025
2025-09-27,01,18.0,0.15616438356164383,9,2025
2025-09-27,05,9.0,0.15616438356164383,9,2025
2025-09-27,04,10.0,0.15616438356164383,9,2025
2025-09-27,06,101.0,0.15616438356164383,9,2025
2025-09-27,08,9.0,0.15616438356164383,9,2025
2025-09-27,09,7.0,0.15616438356164383,9,2025
2025-09-27,11,1.0,0.15616438356164383,9,2025
2025-09-27,10,0.0,0.15616438356164383,9,2025
2025-09-27,12,176.0,0.15616438356164383,9,2025
2025-09-27,13,21.0,0.15616438356164383,9,2025
2025-09-27,15,3.0,0.15616438356164383,9,2025
2025-09-27,19,6.0,0.15616438356164383,9,2025
2025-09-27,16,0.0,0.15616438356164383,9,2025
2025-09-27,17,7.0,0.15616438356164383,9,2025
2025-09-27,18,7.0,0.15616438356164383,9,2025
2025-09-27,20,7.0,0.15616438356164383,9,2025
2025-09-27,21,17.0,0.15616438356164383,9,2025
2025-09-27,22,23.0,0.15616438356164383,9,2025
2025-09-27,25,13.0,0.15616438356164383,9,2025
2025-09-27,24,4.0,0.15616438356164383,9,2025
2025-09-27,23,0.0,0.15616438356164383,9,2025
2025-09-27,26,18.0,0.15616438356164383,9,2025
2025-09-27,27,1.0,0.15616438356164383,9,2025
2025-09-27,29,18.0,0.15616438356164383,9,2025
2025-09-27,28,10.0,0.15616438356164383,9,2025
2025-09-27,30,0.0,0.15616438356164383,9,2025
2025-09-27,37,19.0,0.15616438356164383,9,2025
2025-09-27,38,0.0,0.15616438356164383,9,2025
2025-09-27,31,3.0,0.15616438356164383,9,2025
2025-09-27,33,0.0,0.15616438356164383,9,2025
2025-09-27,34,19.0,0.15616438356164383,9,2025
2025-09-27,35,3.0,0.15616438356164383,9,2025
2025-09-27,32,4.0,0.15616438356164383,9,2025
2025-09-27,36,27.0,0.15616438356164383,9,2025
2025-09-27,39,13.0,0.15616438356164383,9,2025
2025-09-27,40,9.0,0.15616438356164383,9,2025
2025-09-27,41,3.0,0.15616438356164383,9,2025
2025-09-27,42,119.0,0.15616438356164383,9,2025
2025-09-27,72,51.0,0.15616438356164383,9,2025
2025-09-27,44,2.0,0.15616438356164383,9,2025
2025-09-27,45,19.0,0.15616438356164383,9,2025
2025-09-27,46,1.0,0.15616438356164383,9,2025
2025-09-27,47,41.0,0.15616438356164383,9,2025
2025-09-27,48,126.0,0.15616438356164383,9,2025
2025-09-27,US,987.0,0.15616438356164383,9,2025
2025-09-27,49,2.0,0.15616438356164383,9,2025
2025-09-27,51,15.0,0.15616438356164383,9,2025
2025-09-27,50,0.0,0.15616438356164383,9,2025
2025-09-27,53,8.0,0.15616438356164383,9,2025
2025-09-27,55,7.0,0.15616438356164383,9,2025
2025-09-27,54,2.0,0.15616438356164383,9,2025
2025-09-27,56,1.0,0.15616438356164383,9,2025
2025-09-20,02,1.0,0.136986301369863,8,2025
2025-09-20,01,15.0,0.136986301369863,8,2025
2025-09-20,05,3.0,0.136986301369863,8,2025
2025-09-20,04,10.0,0.136986301369863,8,2025
2025-09-20,06,80.0,0.136986301369863,8,2025
2025-09-20,08,4.0,0.136986301369863,8,2025
2025-09-20,09,8.0,0.136986301369863,8,2025
2025-09-20,11,0.0,0.136986301369863,8,2025
2025-09-20,10,2.0,0.136986301369863,8,2025
2025-09-20,12,141.0,0.136986301369863,8,2025
2025-09-20,13,18.0,0.136986301369863,8,2025
2025-09-20,15,1.0,0.136986301369863,8,2025
2025-09-20,19,3.0,0.136986301369863,8,2025
2025-09-20,16,1.0,0.136986301369863,8,2025
2025-09-20,17,9.0,0.136986301369863,8,2025
2025-09-20,18,13.0,0.136986301369863,8,2025
2025-09-20,20,6.0,0.136986301369863,8,2025
2025-09-20,21,14.0,0.136986301369863,8,2025
2025-09-20,22,22.0,0.136986301369863,8,2025
2025-09-20,25,10.0,0.136986301369863,8,2025
2025-09-20,24,6.0,0.136986301369863,8,2025
2025-09-20,23,0.0,0.136986301369863,8,2025
2025-09-20,26,20.0,0.136986301369863,8,2025
2025-09-20,27,3.0,0.136986301369863,8,2025
2025-09-20,29,16.0,0.136986301369863,8,2025
2025-09-20,28,13.0,0.136986301369863,8,2025
2025-09-20,30,0.0,0.136986301369863,8,2025
2025-09-20,37,19.0,0.136986301369863,8,2025
2025-09-20,38,2.0,0.136986301369863,8,2025
2025-09-20,31,3.0,0.136986301369863,8,2025
2025-09-20,33,1.0,0.136986301369863,8,2025
2025-09-20,34,11.0,0.136986301369863,8,2025
2025-09-20,35,1.0,0.136986301369863,8,2025
2025-09-20,32,9.0,0.136986301369863,8,2025
2025-09-20,36,9.0,0.136986301369863,8,2025
2025-09-20,39,14.0,0.136986301369863,8,2025
2025-09-20,40,8.0,0.136986301369863,8,2025
2025-09-20,41,1.0,0.136986301369863,8,2025
2025-09-20,42,121.0,0.136986301369863,8,2025
2025-09-20,72,77.0,0.136986301369863,8,2025
2025-09-20,44,0.0,0.136986301369863,8,2025
2025-09-20,45,5.0,0.136986301369863,8,2025
2025-09-20,46,2.0,0.136986301369863,8,2025
2025-09-20,47,40.0,0.136986301369863,8,2025
2025-09-20,48,97.0,0.136986301369863,8,2025
2025-09-20,US,868.0,0.136986301369863,8,2025
2025-09-20,49,1.0,0.136986301369863,8,2025
2025-09-20,51,12.0,0.136986301369863,8,2025
2025-09-20,50,0.0,0.136986301369863,8,2025
2025-09-20,53,6.0,0.136986301369863,8,2025
2025-09-20,55,4.0,0.136986301369863,8,2025
2025-09-20,54,0.0,0.136986301369863,8,2025
2025-09-20,56,1.0,0.136986301369863,8,2025
2025-09-13,02,12.0,0.1178082191780822,7,2025
2025-09-13,01,31.0,0.1178082191780822,7,2025
2025-09-13,05,1.0,0.1178082191780822,7,2025
2025-09-13,04,7.0,0.1178082191780822,7,2025
2025-09-13,06,88.0,0.1178082191780822,7,2025
2025-09-13,08,1.0,0.1178082191780822,7,2025
2025-09-13,09,10.0,0.1178082191780822,7,2025
2025-09-13,11,0.0,0.1178082191780822,7,2025
2025-09-13,10,0.0,0.1178082191780822,7,2025
2025-09-13,12,144.0,0.1178082191780822,7,2025
2025-09-13,13,16.0,0.1178082191780822,7,2025
2025-09-13,15,6.0,0.1178082191780822,7,2025
2025-09-13,19,0.0,0.1178082191780822,7,2025
2025-09-13,16,3.0,0.1178082191780822,7,2025
2025-09-13,17,12.0,0.1178082191780822,7,2025
2025-09-13,18,11.0,0.1178082191780822,7,2025
2025-09-13,20,5.0,0.1178082191780822,7,2025
2025-09-13,21,19.0,0.1178082191780822,7,2025
2025-09-13,22,17.0,0.1178082191780822,7,2025
2025-09-13,25,13.0,0.1178082191780822,7,2025
2025-09-13,24,6.0,0.1178082191780822,7,2025
2025-09-13,23,2.0,0.1178082191780822,7,2025
2025-09-13,26,28.0,0.1178082191780822,7,2025
2025-09-13,27,6.0,0.1178082191780822,7,2025
2025-09-13,29,12.0,0.1178082191780822,7,2025
2025-09-13,28,15.0,0.1178082191780822,7,2025
2025-09-13,30,1.0,0.1178082191780822,7,2025
2025-09-13,37,7.0,0.1178082191780822,7,2025
2025-09-13,38,4.0,0.1178082191780822,7,2025
2025-09-13,31,3.0,0.1178082191780822,7,2025
2025-09-13,33,0.0,0.1178082191780822,7,2025
2025-09-13,34,10.0,0.1178082191780822,7,2025
2025-09-13,35,1.0,0.1178082191780822,7,2025
2025-09-13,32,8.0,0.1178082191780822,7,2025
2025-09-13,36,15.0,0.1178082191780822,7,2025
2025-09-13,39,16.0,0.1178082191780822,7,2025
2025-09-13,40,9.0,0.1178082191780822,7,2025
2025-09-13,41,3.0,0.1178082191780822,7,2025
2025-09-13,42,120.0,0.1178082191780822,7,2025
2025-09-13,72,122.0,0.1178082191780822,7,2025
2025-09-13,44,0.0,0.1178082191780822,7,2025
2025-09-13,45,15.0,0.1178082191780822,7,2025
